label,title,content
0,Really bad....,"This is by far the worst movie in black cinema. Take everything you liked about ""Friday"", ""Booty Call"" and ""CB4"", leave them out of this movie and this is what you get. 90 minutes of [stuff]. It is low budget beyond low budget, and you get a headache from listing to fake, incoherent characters who look like they were picked off the street of some ghetto. And those who like to see booty-there is basically none, just one scene which lasts about 15 seconds and features a silent, unattractive ""dancer"".. If you are a fan of these movies, rent it first, you'll see. If you buy it, you will find a movie devoid of beautifull black women and good looking guys, but which is filled with stupid humor and a story which will put you to sleep."
0,not worth it,"i thankfully got this cd for christmas, so i did not have to waste my money on it, i liked ""tubthumping"" at the time. i had no idea about what a dissapiontment it would be. it's sounds too kinda ""un-musical"" i have no idea where they got some of those sounds from, but it's nothing that should be used it hte future. i have had this album for a whole year and still havn't listned to the whole thing.so, sample the rest of the somgs on a cd before you put it on your christmas wish-list!!!"
0,Diet and Diabetes,"I watched then took it to my diet consultant at my Dr. She reviewed the research and found the vegitarian, no oil diet in the video has been tried and found lacking in validity in diabetes blood sugar control. My advice, see a diet specialist and stay with your local Dr. This video gives old advice."
1,Wow! You gotta hear this!,"This entire album is great! In particular, ""The Chant of the Islands"" is a breathtaking song. Its what paradise sounds like.Do yourself a favor and purchase this album."
0,The Greatest Generation Deserved Better,Shame on Tom Brokaw for giving an epic title to a book that is clumsily written and tedious to read. I am totally underwhelmed by the lack of substance in this book.
0,review for 1984,I read george orwells book 1984. I didnt really like this book due to the fact it was a total negative outlook throughout the whole book. His prediction of the future was a little to far fetched for me. That book wasnt really my style. I can see this book being liked by many people so I would recommend it due to the fact everyone has different opinions. This book being such a negative outlook of the future just wasnt what i wanted to read about.
0,It deviated a lot from the book,"Really, the title of my review is my review. The movie deviated a lot from the book and being a lover of Narnia, that was very disappointing to me. I hate what they did to Peter's character, I was annoyed by the added ""love interest"" and most importantly, Aslan was often left out. I love in the book the picture of faith and trust with Lucy having to decide whether to follow Aslan even when noone else believed her that he was there. That was not fully addressed in the movie - I suppose cut in leu of more battle scenes and false tension between Peter and Caspian. sigh. A very pretty movie though - I loved the river god - just sadly altered."
1,The Dead Kennedys of our generation?,"It might just be! That means a hell of alot too. It's a shame that that this band is labled 'nu-metal', becuase honestly, this is the most punk rock thing I've heard in a while. Hell, even the singer makes me think of good ol' Jello. I'm not a big fan of radio suppourt but this band diserves it. Some of the best lyrics in mainstream rock.Thumbs up"
0,Not a good read,"I am sorry to say, but this book was without a doubt, one of the wrost books I have ever read in my life. The story dose have plot but that is about all the good things that go along with the story. I also did enjoy how Verne made up basic human needs from using marine and plant life from the sea. The last thing that was good, was when the crew of the Natulius had to fight the giant squid, they are called something else in the book, but I didn't pay attention. Those are the ONLY good factors about this book. The author spends more time on description of the water than the action of the book. I found that very dull and boring. When I first read the book, I had heard great things about it, but when I read the book, I was very disspointed. Take my advise, don't read the book."
0,Simply the worse book ever.,I had to read this book for my high school English class. I hated every bit of it actually I never finished it. This book does not belong on the list of classic must reads. As a college student now I thought I would give the book a second chance just as something to read for my own personal joy of reading. This is still to this day the WORSE book I have ever read in my life!! How could anyone actually like this back enough to rate it 3 star much less 5. This should be rated in negative stars.
0,No theory what so ever,"The authors seem unaware of the fact that theory guides our understanding. There are no ""objective"" facts, yet the authors present all their findings as such with almost no reasoning attached. This is both arrogant and ignorant. The authors display no grasp of theoretical advances in Accounting and I recommend getting a book that has a better exposition of principles as more than practice"
1,better than Decameron,"To acknowledge the mastery of Chaucer you 've got to read ""Decameron"" by Boccaccio and ""The Consolation of Philosophy"" by Boethius.Read them and send me news on the online-review. ."
0,Might make a good coaster,I went to see this in the theater and myself and two friends could not go the distance. We walked out before it was over. The plot is ridiculous and the acting does not make up for it.
0,"the ""black sheep"" of the catalog...","if you asked Queen fans in the States the reason for the band's decline in popularity here, alot of 'em will cite Hot Space as the reason...the band did lose more than a few long-time fans with this one, and in fact the tour for the album would ultimately be Queen's last in the USA. Many of the tracks aren't bad per se, but often they're experimental to a fault...and in many instances, the ""human"" element is upstaged by synths & beats. With the exception of a handful of tunes, Hot Space is a far cry from the days when Queen proudly boasted ""No Synthesizers!"" on their albums. I might recommend this for completists, but first-timers should probably avoid this for now. However, if you want to hear proper versions of these songs, check out Queen's Live At The Bowl CD or DVD...""Staying Power"", ""Action This Day"" and ""Back Chat"" are actually powerful in raw form, unlike the techno vibe in the studio."
1,People...,"The Plug-In PET is not coming to America. The season of NT Warrior is already over, Axess is airing now. They would have brought the Plug-In to America before the Adanced PET. It wouldn't make sense to make the Advanced PET while NT Warrior is showing, then make the Plug-In while Axess is.The Plug-In is extremely rare. I have one, don't buy it. The battle system is terrible, and the battery dosn't last that long.Either buy this PET, or buy the Progress. I have both. The Progress is the best out of all..."
1,Good 18th Century Novel,"The Vicar of Wakefield is a good book that shows how a family overcomes one harship after another. It is funny and at times very witty. Even though the language is a bit old fashioned, the book is still fun to read."
0,Quality surprisingly bad,"I am really disappointed with the quality of this 2 CD set. Plus, I wasn't able to find a track list anywhere, and I was missing a LOT of songs I was looking forward to having."
0,Not worth the $2 rental,"Ok, might be worth it to learn how not to make a training video. Gary spends the whole 60 minutes in front of a green screen used as a backdrop for the whole show, talking to the camera. He does spend 15 minutes or so setting up a steadicam, dropping the monitor half way through (comical value). That's about the only practical demonstration he does. The video suffers from lack of use of the very media it's trying to teach."
0,Cheap Quality,"Not as described, the material is cheap looking and does not feel soft on the skin. Was dissapointed of the quality and packaging."
0,More of a personal opinion than that of economics,"When I read something I like the whole story with some facts to back them up, but what I got out of this book was a guy with one side of politics while giving his opinion. Although many of his policies I tend to agree with, I just have a really hard time reading something when the entire book (well, I only got around a third way through it) is swung in one way direction. If you like reading about someone's opinion then you'll love this book, but if you're like me and just like cold hard facts leaving it up to yourself at making your own opinion, then don't buy this book."
0,Defective Product,The product was delivered on time. When I inspected the bench I noticed one of the Upright Stanchions had improperly drilled holes to connect the Upright Cross Bar. Thus the bench was unusable. Called customer service for Phoenix health and Fitness INC. Hopefully they will be able to remedy the situations. Until then I just wasted my money.
0,Better books out there,Nancy Cobb has some other books out there that I found to be much better than this product.
0,I WANT MY ORIGINAL PICTURES!!!,"I mean, come on. The pictures in the original 1973 version of the book were beautiful, it was, like in many childrens' stories, half of the enjoyment. But no...buy the original somewhere else. They've just messed an otherwise great book up."
1,These do a good job at an excellent price.,"If you can combine any coupon listed on the product page (occasionally offered) with subscribe and save, these Amazon diaper deals are excellent. These pampers have done a fine job for our little one and I have no complaints. We have used cloth, but with the recently larger and more frequent poopin going on the last few months, with the addition of more baby food, these diapers make things easier for me. The other benefit, of course, is they soak up more of the liquid stuff as well."
1,The Autobiography of Benjamin Franklin,Nicely done with good history and anecdotes. A way to find out about the workings of the man and his times.
1,Fun Lola Fun,"The plot is simple: Lola's boyfriend Manny gets dropped in the grease when he loses a fortune that belongs to a gang of thugs. Of course, they want to kill him. Of course, he knows his cool and devoted girlfriend, Lola, will figure out a way to get ahold of the money. And of course, she realistically doesn't have enough time to do it.What to do? Get the cash from Rich Banker Daddy? Steal the money? Win it?This is a Euro-slick film, shot like a music video. It asks, ""So she failed that time...but what if she tried it ANOTHER way?"" The audience follows Lola as she chases down the money...she does it again and again.Even though Manny is no choirboy, and Lola is not exactly Mother Teresa, you cheer for her and urge her on as the action speeds up. I liked Lola because she faces the problem head-on and then does what she's gotta do. The movie is a pleasure to watch, with none of the heavy-handed angst European films so often get slammed for."
1,Fabulous acting & soundtrack...you must see this movie!,"I saw this movie this summer, and I was absolutely blown away. Not only is the acting fantastic (especially by Franka Potente) but the subject matter was enthralling. Think ""Sliding Doors"" with an overdose of adrenaline. The concept of the movie (how would life be different if I hadn't run into that person?) encouraged hours of discussion among my friends. Besides the intellectual part, this movie is highly entertaining and there isn't enough dialogue for the subtitles to detract from the action. A must-see!"
1,Very good,"I ordered 2 sets of samples. Everything came in time, & I was very pleased. The seller even included a ton of free extras too, which I was very happy about :]. The products themselves are 'pretty good'. I recommend the shampoo/conditioner & the foaming face wash [my favorite]. Overall, a very good seller. I'll probably be buying the foaming face wash which was amazing, but everything else was just average. The eye moister jell was also very good too."
0,WACK,"This cd should be burned. any record from no limit should be, they can't rap at all. if you want real rap, listen to talib kweli, chino xl, big L, mos def, etc."
1,snug as a bug,My mom got me this shirt and i love it great for working in the warehousei had gotten a long sleeve one also but it was too bigso sent it back and got another short sleeve onethey are greatjon
0,Endorsed by Edwin Meese and George W. Bush,"As to be expected of a book endorsed by Edwin Meese and George Bush, this book talks about how to permit right wing fascism by undermining the balance of power afforded by the Judicial Branch. Phyllis is in her typical form, blasting judges for such things as ending segregation and protecting human rights. Like another reviewer said, past the title there is nothing new. If you want to see where people like Reverend Pat Mahoney, Pat Robertson and Jerry Falwell get their ideas of how to destroy this country by breaking down the balance of power so that they can build a murderous Theocracy, this book is for you."
0,on website it says twin but actual size is single.,i dont know why these guys are trying to cheat. i paid full amount and i was expected to receive a twin size airbed but when i opened it it is actual size is single sized matress! so this company is baad! will never suggest it to someone.
0,I only gave it a star because I had to.,"This was the worst book I ever read. I was lost and confused and that was only in the first sentence. You would think that classic had to have some level of goodness, but this book was the worst piece of filth I had ever read in my entire life. It's no wonder that Hawthorn locked himself in his mothers attic, he was mentally ill before he ever wrote the book. If you are a high school student,like I am, you know the hell that I had to go through and I am guessing you never want to put yourself through it again. And to you who have no read this book, don't. You have not, or never will commit enough sin to be put in to the type of hell that this book offers the reader. DO NOT READ THIS BOOK. Oh, and by the way who decided that this was a classic romantic book, there is nothing romantic about this novel, nor anything good. If you are in the mood for a good romance shoot for Nora Roberts or Sandra Brown, they can actually write!"
1,Therapy Ball,After a serious fall I had balance problems and use of this ball to help work on my balance was recommended. It was easy to inflate and maintains inflation well. I know it has lots of other uses in body work and I would recommend it for its sturdy construction.
1,One Tree Hill,Anyone can get into this show. For all ages. It's very addicting and i wish it never ended. Worst part is Chad leaving
1,THIS CD JUST PLAINLY ROX!,"This CD is the bomb. GET IT! It's much more organized than the first. Garbage is unique, compared to other bands. I love this CD. It is my life. HELP I""M A SHIRLEY MANSON WANNABE! I love you garbage!! I'm telling you guys, if you don't get this, you are missing out on SOOOO much!GET IT!"
0,The One Redeeming Feature of This Piece of Tripe.,"What a pathetic, degrading waste of talent on the part of actor Bela Lugosi, cast ludicrously in what comes close to equaling such bottom-of-the-barrel schlock as BRIDE OF THE MONSTER. And yet...and yet......if you love Lugosi's mellifluous, Hungarian-accented intonations (as I do), just sit back and ignore (or ""enjoy"") the film's imbecilic dialogue, implausible plot, stilted acting, and utterly hilarious direction, and allow yourself to be carried away by the erstwhile treasured voice that gave Bela Lugosi the fame and stature he so rightfully deserved back in the 30s from such memorable films as THE RAVEN, THE BLACK CAT, THE INVISIBLE RAY, SON OF FRANKENSTEIN and, of course, DRACULA."
1,Mad Max is Cult Classic,"How can you not love this cheesy low-budget film from down under? Mel is great as Max, whose family is killed by a nomadic biker gang. The heartless and stone cold Max sets out bent on revenge, hence ""Mad"" Max. Violence is as plentiful as the high-octane chase scenes."
0,a refund please,"If you want a book that's based on religion, not psychology and practical ways to deal with your anger (as I was expecting), then this book may be for you. If, like me, you want a book that deals with anger from a psychological/behavioural stand point, then look elsewhere, as (like me), you may be angered by all the biblical /God/Lord references in this book and find it better suited to kindling or the recycle bin....time for me to go find a 'real' book on this topic now...."
1,Close to Parallels,"If you like the Parallels cd, then you will probably like this one too. Inside Out contains songs that, I think, could have easily been included on the Parallels disc, released three years previous. The production on this disc is kind of lacking in bass and depth, but the songs are just as beautiful as those on Parallels."
1,Textbook,"Should have been a nationwide elementary school textbook for the past 60 years.Upon reading this book, and knowing your fellow Americans will have, one couldn'timagine the losses of freedom that we are experiencing now. An absolute must read."
1,AMAZZZZIIIING QUALITY!!,"This is the reason for HD TV's to exist, to watch a movie like this with higher quality and sound that a theater. Just great, buy it if you are a fan, buy it if you love movies, buy it if you love HD, buy it if you have a TV and a couple of hours to enjoy a good action movie."
0,Questionable quality,"The teas are good, don't get me wrong, but the whole reason I purchased this for my wife was because of the box. And the quality of the box is mediocre at best. The corners were worn and the gold trim paint was splattered all over the top of the thing. Yikes!"
0,The Hound of the Baskervilles,"This is a classic mystery by Sir Arthur Conan Doyle. Unfortunately, this free version lacks several sections vital to solving the mystery. I have only read a couple chapters and have already found that the legend of the Baskervilles, the account of the death of Sir Charles Baskerville and a letter to Sir Henry Baskerville are missing. These omissions render this version useless, and force me to delete it from my library."
0,"Ehhh , nice visuals?","I read the book prior to wathching the film. I can only say that I was extremely dissapointed in this film.Not only did the movie insult Shirley Jackson's classic book, but also made fools of the great actors in the movie. By me saying that the movie made fools of the actors, I mean look at them , Liam neeson, Lili Taylor and Cathrine Zeta Jones , theyre all very talented but all you can do is laugh at them in this movie because the script is terrible and also very over exagerated.Donnot be fooled by this movies name. The occurances of ""hauntings"" in this movie look like they came out of a disney movie.Now the only positive thing I can say about this movie is that it has great visual effects, and does make you say wow when you see the house itself.So think of this movie as disneys rendition of Shirly Jacksons book. And if youd like to see what her book is really about rent the original 1963 classic with Julie Harris and Claire Bloom."
0,Good Fun?,"This is a fun movie if you like the romantic comedy.Why 1 star?? There is a scene where an old woman calls ayoung German couple ""facists"". The irony is, the old lady is Italian. Whoever wrote the scene doesn't own I history book Iguess. That's a little on the predjudice side for me and it didn't belong in a comedy. I'm glad the couple weren't African-American, I wonder what she would have called them.Don't support this garbage by buying it, loan it from your library."
1,Great Work,"I have fallen in love with this music! The material is amazing though ""Be not nobody"" had its own magic that held the album together, this new record sounds different but different isnt always bad well at least not in this case. Her vocals seem to have improved but her lyrics remain as beautiful as ever though her boyfriend stephen should be given some credit he doesn't deserve the grammy's i know shell win for her amazing new work."
1,The tale of an Island culture...,"Mr. Philbrick tells a great story about a tragedy in the Pacific Ocean, the tragedy that inspired Herman Mellville to write Moby Dick. But he does more than tell of a ship smashed by a whale and the unfortunate survivors, he tells how they got to be months of sailing from home, out in the middle of the ocean hunting one of the largest mammals on the planet. That is the story of Nantucket and how it became the island that dominated the whale oil trade, about their customs and culture that allowed them to surpass many larger and better situated communities. It is an impressive tale and well worth reading."
0,My first young readers book,"I found the book interesting. However, tapping on the screen continually so that I could read the print and then tapping again to see the illustrations was very annoying. Also there is a page in the middle where the sentence doesn't end but the next page begins a whole new sentence."
1,Perfect!,I found that this was very helpful learning material for young preschool aged children...you won't be disappointed in this product!!
1,Pulling is Over,"A must for a determined puller, not for the dog but us owners! Near instantaneous better walking. Buddy still needs it after about three weeks. I thought he would get the idea and then I could stop using it. Not true yet and maybe never, which will not be so bad. A little bit of a pain to put on when he wants to go for a walk. Also, he has already chewed the plastic clasp and I had to buy another. His bad allowed by my not making sure it was up and away while we were out. Buddy is a puppy that requires training. Holt is a well thought out product that is effective. I recommend it."
0,A disapointing stumble,"I had looked forward to this book, as I enjoyed ""The Romanov Prophecy"" as a fun summer read. Unfortunately, Berry's allowed his religious and social views to turn his latest book into a screed. The hero's antagonist is a cardinal that believes in priestly celibacy and other traditional Catholic dogma, which makes him not merely wrong-headed but a scheming, blackmailing, cartoon villain who does everything but twirl his mustache as he ties the heroine to railroad tracks. The ""secret"" that Barry's concocted is intended to be ""provocative"" in the model of ""The Da Vinci Code,"" but instead the revelation manages to be both hilarious and (there's no other word for it) blasphemous at once. Save your time and your money."
0,Truly disappointing,"This was a truly disappointing movie. How could anyone take Liam Neeson and Catherine Zeta-Jones, add great special effects, and end up with a boring movie? Just awful."
0,Problems printing in color after about a month of use,"Things I like: wireless printing to Mac and PC, scanning, and copying. My paper never jammed. I bought this printer and used it for about a month before the color stopped working. I called support numerous times and it was a time-consuming endeavor. Each time, we would get the printer working only to have the color stop working a couple of days later. Due to the time it took to work with support and my busy schedule, I was unable to stay on top of it before my warrantee ran out...maybe that is the HP plan? Anyway, not only does the color not work, but if I don't set the documents to ""black only"", it will print blank space where the colors were. Very annoying. I also do not like how HP software installs all sorts of ""helpful"" stuff that pops up all the time. The only way I could see to avoid that was to only install the driver, but then I couldn't use the scanner."
1,"Interesting, fun and enjoyable.","I discovered this album while exploring music by Mannheim Steamroller and bought it because I am a fan of Mason Williams' ""Classical Gas."" An energetic electronic update to the original acoustic is the first performance on the album, and in my opinion ""Classical Gas 2005"" is every bit as interesting and fun as the original. The remainder of the album varies from hauntingly beautiful (Riding the Low Moon), to epic (The Last Crusade), to western-like (Eddie I'm Ready), to just plain electronic fun (Doot-Doot). The music on this album is too interesting to fade into the background. I find myself being called to stop and listen to its magic. Mason Williams and guitarist Zoe McCulloch make a great team. I'm impressed and pleased with my purchase."
0,Doesn't even deserve 1 star.,My son received this for his birthday and couldn't wait to use it. It was hard to operate and stopped working after one hour. Don't waste your money.
0,Discovery Atlas: Italy Revealed [HD DVD],I received this HD DVD twice. Both were defective as neither would even boot.
1,as good as advertised,"Yes, these boots are comfortable. They soften after a few miles of walking. They keep your feet warm and dry, especially with my smartwool socks. Order your normal shoe size, they will be just right with medium weight socks. I won't wear these around the house, running shoes are more comfortable. These will be for hiking, their intended purpose, which they do well. These were the best value that I could find anywhere."
1,Really good and even interesting for adult viewing.....,My 5 yo got hooked on the Olsens by watching reruns of Full House on Nick and ABCFam. So I got a couple of videos for her to span the divide between her Dora years and whatever comes next! This is really a cute movie that even I enjoy watching several times over. I can relate to the parental roles and she can relate to the soccer and girly stuff. This led me to make more purchases of the video series and I hope the rest are as good. A nice relaxing watch!!
1,DDR is cooool!,"This cd is really great.BUT ITS NOT A GAME!they're not long versons though, only 90 odd seconds each.If that Claire, also from the UK (who was disappointed with the cd) wants to get in touch, i know where you can get games with the songs you want.I'm assuming you're after all the cool songs from euromix.If so, they are on 2nd and 3rd mix games from japan.but there are also US versions available too."
1,Great CD!,"I think that this is a great album. My personal favorite song on it is ""Like I Love You."" Probably the most popular song on it is ""Takes a little time."" My friend is crazy about that song! You should buy this CD!"
1,Awesome Business English Book!!!,"I used this text for an online class and it was just an exceptional experience. I also had the option of visiting the classroom, which was completely out of the picture once I started turning the pages. The chapters were clear and passages easy to follow. The grammar/mechanics handbook section was really great. I have decided to keep this book as a wonderful reference tool. I find myself using it daily to double check certain things for clarification before mailing. I highly recommend this book for anyone seeking a refresher course or an improvement tool for business English. This is money well spent and is worth every cent!Other books to read for relaxation: Trilogy Moments for the Mind, Body and Soul; Everyday Miracles; and, The Language of Poetry Forms."
1,Step into Ancient Greece,"This is the best series of books I have found for history for 9-12 year olds. I teach 4th and 5th graders and they love these books. They have interesting pictures and are written at the perfect level. I like all the art project ideas they include, the organized method in which they are written, and the timeline which runs the bottom of the pages. This is a great resource. I can't recommend it highly enough."
0,This book is boring!,"This book doesn't deserve a maximum of 1,000 words! It is pointless and inconsistent. Don't read it! How could our society ever become one not dependent on books for knowledge and wisdom?"
1,It will become a part of you...,"Sweet Dream Baby is an amazing novel, and its power grows as time passes. I read the novel when it first came out, and it's still with me. The music, the sight of a swimming hole, even a dusty road can make Travis and Delia appear for me again. What I wanted to know when I put the book down was, does Travis have a chance at a decent life? And what was up with Delia? More and more, I want to find out, because I can't let these characters go. I hope there will be a sequel."
0,They just keep milking the old stuff,With 100s of unreleased tapes in the archives all Universal can do is re-hash old stuff again and againThe CDs are classic Allmans but why a box set ???
1,A Wonderful Composition,"Cummins invites the reader into her family as you take part in each event. She continues with a chronologic order of each happening as you take part by reading the in-depth view of all events, each persons thoughts and the unfortunate truth. This book gives us the knowledge and makes us aware of the tragedy that can happen in any family. Cummins reminds us that a family is ONE, no matter what occurrences take place in life. As a Gaithersburg resident, Volunteer Fire/Rescue worker and a friend of the Cummins family, I encourage all to revisit in the family's heartbreaking tragedy and uplifting story."
0,What a Disappointment,"A few helpful hints among 160 pages of wasted space. Not a solution in the book. Nice pictures, but not practical for the family looking for storage and orgainzation ideas. Even the choice of font and layout make this one difficult to read. If you are looking for a practical home orgainization book (I was looking for a home office organization book), skip this one."
0,Very easy to solve!,"This puzzle is very easy to solve, I would not recommend it for anyone. Buy the ""original"" ""Don't Break the Bottle"", it will keep you entertained much longer."
1,Pretty good.,"This warmer keeps my coffee warm, but not as warm as I would like. The unit slides away from you as you push at the on-off switch. This annoyance was overcome with some automobile trim mounting tape. 3M Company 1/2X5 Molding Tape 03609Na Automotive Tape A small square of this double-sided foam tape under each foot will hold it in one place on your desk or table. I bought the Mr. Coffee warmer to replace a homemade warmer that was better at keeping the coffee hot, but finally succumbed to old age. That warmer was made by cutting off the top half of an old 4-cup brewer and using the bottom half (warming plate and switch) as a mug warmer."
1,Intex Pillow Rest Twin Airbed with Built-in Electric Pump,"I looked around before buying an airbed. Saw many options and compare. Many different comments that confused me. But decided to buy this one due to the price and the electric pump. Excellente product, inflates in just 2-3 minutes and last all night long. Easy to store in the morning. 5 star product."
1,ended too soon,"Thomas Hardy is a gloomy writer, he likes to end his books by killing off the main characters. In this story he follows the life of a man who good and bad choices in life. You frist meet him as a young married man with a drinking problem. This results in him losing his wife and set him on a path of soberity. Do it yourself AA. When then rejoin his life 20 some years later and watch him self destruct and his wife and daughter reenter his life and he doesn't know how to react. He resumes drinking, Loses his lover, get into a love hate relationship with his presumed daughter. and finally dies of a broken heart as he realizes everything he's lost because of his impulsive behavior. Interesting read."
0,Not worth your money!!,I bought this product according to the good reviews and its not worth your time and money. The product feels like putting a piece of cheap tape and nothing coming out. Dont buy this product!! Its very cheap!!
1,leet product,This thing can pick up signals better than anything I have used. It gets a better signal than the Linksys or Buffalo router functioning as a wireless bridge (via DD-WRT or Tomato). Installation is just like any other windows device. Extremely stable connection even with crappy routers.
0,Worst Toy Ever = Batman Animated Batcave,"Do not buy this toy. If you are given this toy as a gift, return it for store credit. This is a flimsly and poorly designed stack of platic and paper. The secret door doesn't work, the elevator doesn't slide and toys get stuck in there. The suggested 10"" batman doesn't work with the zip line, bungee or even the elevator. The add says ""Using new adhesive technology, you can set up the Batcave on just about any wall"" so they want us to glue this thing on to a wall.Please don't buy this toy."
1,excellent vendor,eargels replaced old and lost ones that came with my blue tooth. they fit well and got ere quicker than expected.
1,Perfect size,It's the perfect size for a single serve. It was also very cheap and I recommend this to people who only make 1 or maybe 2 lattes at a time.
1,Couldn't Be Better!,"Having never heard of this band before, I picked up this album from a Border's Bookshop store where I could sample the tunes first. Upon first sampling I thought it was interesting and fresh; I hadn't really heard a lot of music like this before. Upon repeated listenings, layers upon layers of new musical discoveries started trickling out of my loudspeakers. I was dumbfounded! To this day, Oui is one of the few albums I have that I can put on any time of day and enjoy thoroughly without reservation - I cannot say this of very many albums that I have. I cannot praise this album enough, if I could give it 10 stars, I would. The reason is that it sounds great; the album is quirky yet very accessible; the vocals are so different, yet once they get in your head you can't get enough of them and you wouldn't want them to be anything other than what they are; the arrnagements are fabulous and the compositions inventive and refreshing. I cannot recomment this album more highly!"
0,Disappointing - stick with the 1st movie,"I purchased this for my 11 year old son for Christmas. He has the first movie and has watched it numerous times. After we watched this movie I asked how he liked it. His response was same as mine. We give this a D rating, at best, a C. I have a feeling he won't be watching this over and over again."
1,One of the best books I have ever read,"I absolutely adored this novel. I first read it when I was in sixth grade and have since re-read it many times over. I felt for every single one of the characters -- even those who were less than desirable. No one character was truly evil nor was any one character truly good. Each developed and matured realistically as to their own personal phyche. By the time I turned the last page page I felt as if these characters had really lived and breathed. I must also say that the ending haunted me longer than any other book I have read. The same can not be said for the next couple of books. The second started off pretty well but then degraded itself by becoming nothing more than a romance novel. The other two quickly followed suite. Other than using them as a sex manual, I can see little value in them. I still care for Ayla and the Clan to want to know what happens next but I will probably wait until the paperback issues of her next two novels."
0,bye bye mom and dad,"My children and I love the little Critter books. This is a great book, but it was not bound well. The book fell out of the cover within a few days of recieving it."
1,Good book if you look into it.,"The Scarlet Letter is not a dull book if you get into it. It is true that it's language can be hard to read and understand at times, but that does not make it uninteresting. The main story, may not be considered exciting, but the novel is full of literary elements that make it a good book. Several faults are pointed to in this ""perfect"" Puritain town in which the story takes place. The book uses good elements like foreshadowing, foil characters, and a lot symbolism. A main point of the book is Hester's admiting her guilt as compared to her ""lover's"" hiding his guilt. I'm not going to tell you who she had the affair with, but it will be soon figuared out when you see the signs of his scarlet letter. The book may not be as exciting as some, but don't let this keep you from reading it, because it really is good."
1,Love this Pillow,I went to a Hilton and slept on the most comfortable pillow and then bought it. I love the softness of the down with the firmness of the foam that also keeps the quills from poking me in the head.
0,Mont-Saint-Michel and Chartres,"This edition of 'Mont-Saint-Michel and Chartres' was unsatisfactory to me.The book's preface (a lead-in to the first chapter) was entirely omitted. The book had no index. The table of contents had no chapter titles. I was giving it as a gift and had to create them myself. These post-modern facsimile editions need such things. My recent purchase of another of Henry Adams' books, Chapters of Erie, has such essential supportive material and was totally satisfactory. If it is omitted, your promotional listing should say so."
1,Easy to install...cheaper than buying directly from Dell!,"This card is a breeze to install, fits right into the slot in my Dell PC. Dell was asking for $50 for pretty much the same card, preinstalled. Saved a bundle. Couldn't be happier. No issues with Windows, no problems with connection speed. Certainly recommend this product."
0,A peculiarity from Poverty Row.,"The oddities of this Monogram semi-horror film begin with the title! The ""ghost"" in question is NOT invisible, and is not really a ghost. Also, the shadow of an ape appears on the main title card. (Don't ask me, I'm only the reviewer.) The various plot twists contain no supernatural or science fiction elements, and yet are even less plausible than those of other Monogram horrors. The director, Joseph Lewis, displays almost none of the talent he showed in his later films. Only the presence of Bela Lugosi makes this one worthwhile. The role of ""Dr. Kessler"" is a Jekyll/Hyde character, so Lugosi is playing a normal, likeable guy during most of his screen time, which makes this one of his more unusual roles. Also, Clarence Muse is good as the butler."
1,Wonderful. A thorough reference guide.,"I needed a comprehensive, intelligent guide covering HTML, DHTML, CSS etc. This book provides that and more in a easy to understand manner, that isn't too simplistic for an advanced web author. A smart layout, and nice index helps you locate what you need fast. Color charts, CSS style references, tag attributes a-plenty, DHTML overviews and in-depth information is there when you need it. If you're looking to spend on a clever guide to take you into the ever expanding world of web technologies, this book is a excellent resource!"
1,another fabulous book,"I asked for this book for Christmas and ended up staying up all night reading it straight through like a novel (porno actually) And I had made 4 peanut butter tarts before New Years. This book will join The Cake Bible as the only book I need to maintain my reputation as a serious baker. Very detailed and sometimes time consuming recipes, but they always work, and they always meet with rave reviews! Plus its just SO PRETTY!!!"
1,Amazing movie,This is a really good movie. It's divided in two DVD. It keeps your attention until the end. I'd recommend for anyone who wants a first approach to Padre Pio's history. It gives you the desire of start reading and searching about him. It's spirituality is incredible. I would watch it again and again.
1,Who Framed Roger Rabbit,"The DVD's were in great condition. The DVD box was a little beaten up around the edges and there was a little folder in the front of the DVD case that was empty so it looks like something that came with the DVD was missing, but overall the product was great. It's going to make a wonderful nostalgic gift :)"
0,Not a good buy,"I am Asian, cook rice every day. I am very picky on the rice cooker that I use. I had thought that Zojirushi Neuro Fuzzy would give me the best cooked rice. However, I am very dispointed. First, this rice cooker takes forever to cook. I mean twice longer than a regular simple rice cooker. Why? Because it requires 120V while we all use 110V. I dont know why the manufactur does that since it sells to U.S. Second, the texture of the rice that it cooks tastes as good as a $30.00 rice cooker. Third, the cooker use battery. Battery will die. I regret I spent $150 on this rice cooker. I should have bought the most basic one, the one that causes about $90.00. The store doesnt' let me exchange either since I already used it. Well, I just have to live with it."
0,These are full frame. Original releases were widescreen!!!,"Wake of Death and In Hell, should have been released in theaters in the U.S. Wake of Death played theaters in Europe and was a hit. In the U.S. they both could have been Van Damm's comeback films. Derailed- stinks. If your a film junkie, do not buy this triple feature. All 3 films are full screen. You really only need Wake Of Death and In Hell. I purchased both from Amazon marketplace sellers and got them cheaper than the cost of this set. In fact Wake Of Death was the best $3.00 movie I ever purchased. (.01 cent plus 2.99 for shipping) Whats funny, I am not a fan of JCVD, I just kept reading great reviews on both films and the fact that Ringo Lam and Simon Yam where involved (One of my favorite HK directors and I am a fan of Simon Yam)in the making of each film."
