text,label
"Food is pretty good, but major problem with service. When we dined there, it was severely understaffed; only 4 workers were working the floor, covering all the tables. Some dishes needed to be cooked at the tables so that further limited the service. We had to wait 20+ minutes after sitting down before ordering.\n\nServing sizes were generous but they were very stingy on the rice. When we asked for more, the waiter let out a large exasperated sigh before complying. Quite unprofessional. When we asked for more water, again with the exasperated sigh. So sorry for inconveniencing you! \n\nWe ordered our dishes with white rice, but when our food was brought out, we got red rice instead. We told them we ordered white, but they said that they were out and red was all they had and left it at that.\n\nYou have the option of having meat grilled at your table on a portable stove, which is nice, but after they brought the stove out and lit the fire and poured oil in the pan, they left for around 15 minutes. In addition to the increasingly hot oil that was sitting right in front of us, the pan was leaking oil over the open fire and the table. When this was brought up, they brushed it off saying it was okay. They never cleaned up the oil on our table.\n\nAfter we finished our meal, we waited quite a while for our check. Eventually, we were fed up with waiting and we got up to go get someone to bring us the check. When the check arrived, we quickly threw in our credit cards and set it to the side of the table (cards sticking out, easily visible) and proceeded to wait another 15 minutes before they came back to pick up the check. After that it was a good 20 minutes before we got our cards back.\n\nTL;DR Food is good, but service is atrocious.",0
"D\u00e9cevant, Pizza plus qu'ordinaire et smoked meat sec et servi avec des frites surgel\u00e9. D\u00eener pour 2 pers. (pizza + somked meat + 2 bi\u00e8res  = 53$) avant service\nMais le service \u00e9tait bien.",0
bleh.....bland as all hell....even being super cheap was still a waste of $,0
The best bagel shop I have ever been to! I love their sandwiches and I love that there is always fresh iced tea brewed. YUMMY!,1
Hotel and Casino Are Dumpy! Old tvs from the 90's and the toilet was wore out uncleenable i think. Service sucked. Ended up getting rm service to get wings!,0
"I always used La Village at Paris when I'm in Vegas. But after few peoples' recommendations I decided I have to try Bellagio's. It was total disappointment. \nDon't get me wrong. Food was not bad. It was fine. Same baked potato I can bake at home, same over-baked salmon I can over-bake at home. Some deserts were really nice. But here is my problem. We have it all in local LA buffets (like Hokaido) for half price on daily basis (including seafood). At Paris you at least have the nice settings of sort of French village. While Belagio buffet is just a huge eatery. \nSo again food is OK\nOverall food/price/place - never again",0
"My husband, my friend and I  wanted to enjoy our  New Year's Eve dinner at this restaurant since we've heard great things.  Unfortunately, it was all but great.  None of the personnel, with exception of the water waiter, was carrying a smile on their faces. We placed our orders and realized that our waiter named Aris never asked my husband how he wanted his $63 file minion done, not to mention that it arrived in a very pathetic looking form... it was dry and tasteless and we almost thought we are the wrong place.  He also very arrogantly replied to our question when we asked to share an entry - saying that it is the busiest night of the year and guests must order full entries.  When he brought our wine and mineral water for spritzers, he literally said: \""""here you go, please mix it yourself, because I don't know how you want it\"""".  Not to mention that we felt very rushed as they were taking our plates away.  And then, we did something we have never done before:  we tipped the water waiter and told him that he was the only nice person in the restaurant and we left zero tip on a $207 bill for Aris.  I hope the Gallagher's management reads this review and does something to improve...in the meantime, we will continue going back to the CircusCircus Steakhouse that never failed us.",0
"Went here because they were selling ground chuck for $1.99 a pound and wanted to stock up. Did notice the parking lot was packed so I thought it must be OK inside. WRONG! It said they were in the process of renovating the store so I let a few things slide. What really stuck out to me was the fact that the place seemed cluttered and unorganized. The butter was near the beer while the bread was all the way on the other side of the store. Also when the employees stand there and make  loud and nasty comments about customers that should tell you something right there.\n\nI spoke to someone in customer service and they seemed unfazed, like oh well!! I know if someone was talking crap about my grandma I would be taking care of that issue myself. I do not shop at this chain and for good reason. Over priced and the stores always seem to be dirty. I suggest saving your money and going some where they really act like they want your business.",0
"On the account of my friend's recommendation we visited this restaurant today, Dec.27,14 on a Saturday evening. We missed our old buddy Restaurant, 1900 on Spring Mountain Rd which was closed and decided to venture out for a new Shanghainese restaurant. There are 6 of us, 4 adults are all familiar with Shanghainese food like XLB, drunken chicken etc..We are not looking for the delicious Shanghainese cuisine in Shanghai or Taipei, we just want to have a decent meal of Shanghai style.\n\nI was quite impressed by the ambience and all the elaborate and appetising pictures on the manual, but unfortunately that were all they are good at.\n\nThe XLB has strong porky odor to it and there was no soup inside the wrapping. All the cold appetizers like jelly fish, drunk chicken, 3-yellow chicken, bean with Tofu paper are completely different in their look compared to that of the pictures, they must have been in the fridge for days. The chicken were chewy, not tender as one would expect. The jelly fish was very salty.\n\nOf the 4 entries, the fish belly in soy sauce was barely deserve a passing score. But it was not belly at all, it was entire fish without the head. All the others were just put together by an amateurish hands. Shanghainese food are known for their harmonious blending of the soy sauce, wine,oil,sugar together with various food content in hot temperature the bring out distinctive flavor and taste, here in our mouths they are completely disintegrated, let alone taste good.\n\nThe service was slow and disorganized. One can easily notice the short staff help. And I wondered what might happen in the kitchen. The last dish, the eggplant stew was waited for 15 min after we finished all the food before it appeared on our table. Waiting for the bill to be calculated was another 15 min wait.\n\nAll the glasswares pile up on their bar table to be distributed for take out or for serving drinks. That table is supposed for sitting and for show since they do have liquor licence. The bathroom ran out of soap liquid and the hand dryer broke...\n\nI hope they just had a bad day with the chief chef on leave and we just happened to be there on the occasion. I sincerely hope they can improve in the future.",0
"Why is it that every time I go into this joint, it's like Amateur Hour at The Apollo? I am so over going into joints, and leaving feeling like I was taken in a weird slight of hand game. \n\nThis place is so over-rated. How does one order off of the Happy Hour menu, and leave with a $70 bill. For 2.5? Me, GF, and 5 yr old. \n\nWe went here for a great fun time with cool peeps, and were there 2 hours. Wing Tuesday is really not that good of a deal, and the Happy Hour beers are junk. \n\nSorry for the rant, but, Buffalo Wild Wings, I am over you, and we need to end our tepid relationship.",0
"People are calling it \""""pricey\"""", but compared to the same quality meat you would buy at a grocery store I've found Hobe is actually LESS expensive.  Consider there are different scales of quality, Prime being the best.  I don't even think you can get Prime cuts at Safeway and other markets.  AJ's and other high-end markets sell Prime beef and is more expensive than Hobe.\n\nNext, get your THANKSGIVING TURKEY at Hobe!  Best possible quality and not all turkey's are the same.  You won't regret it.\n\nLastly, I get my dogs their bones at Hobe.  They cut them to best fit the size of your dog.  I keep them in the freezer and give them to my dogs frozen.  They work on those bones for weeks.\n\nThanks Hobe!",1
"GREAT BBQ joint!!! Very hard to find, it's tucked away in the back corner of a shopping center but so amazingly tasty it's worth the few extra minutes it'll take you to find it.  Great lunch or early dinner spot to quench your BBQ craving!  I had the BBQ Beef Sandwich and my bf had the ribs.  Both of us were incredibly pleased.  Plus, the side dishes are a hearty helping so you can share :)  Very casual setting .... and it's a Steelers joint!  The owner went to school in Pittsburgh so my boyfriend was hooked the second we saw the Steelers flag hanging from the wall ;)",1
"During my trip to Vegas, I made sure I came here. Based off of the reviews and photos from here on Yelp, I was so excited to get my nails done here. Something I don't even do in Seattle!\n\nWhen we first walked in, we were greeted right away by Tina who told us it'd be a few minutes but to sign in. This is something I appreciate! I can't even begin to tell you how many time I've went to a nail shop where I was told to \""""wait 5 minutes\"""" and ended up waiting for a half hour and watching people who came after me get in for their service before me. Right away, my friend was taken back to get her mani/pedi and I was able to set down and get my full set of glitter gel nails.\n\nTina was really nice and made a good amount of conversation during my service. As far as the actual job she did on my nails, I give her a 3.5 rating out of 5. My biggest annoyance and pet peeve when getting my nails done (which isn't often) is making sure my nails are all put on straight and that if I'm getting any sort of coloring, that no spot is missed or is colored on one side more than the other. Tina missed a few areas that aren't noticeable if someone was to look quickly, but I notice the areas which is an annoyance to me and something I wish I was able to look past, but can't!\n\nOther than that, I really liked this place and would probably go back if I was ever in Vegas and wanted cool nails. It is a bit pricey though. I wanted to add jewels and charms, but everything is an additional $5-10 more *per nail* and I already paid $60 for my nails, along with $12 for a tip. Didn't seem worth it to have some jewels put on for $20 when I can go to a drug store and glue some on myself. Tina was also really kind and offered me a drink multiple times. She gave me a coke! Whaaaat? Something other than water and tea? I like it! Haha.\n\nI received multiple compliments on my nails while in Vegas. Glitter nails seem to be popular down there, especially for the cocktail waitresses. But gee, ya don't say?! lol",1
"Great little hidden gem for breakfast, brunch or lunch.  Staff was very helpful and friendly and the prices were great.  Can't say enough good things about this place, just wished I had found it sooner.",1
"Best for Indian,\nBetter for Korean,\nGood for European,",1
Rooms are nice.  Didn't clean my room until 9:00 pm.  After I complained twice,1
"I LOVE it here. The grocery area of LGO has so many fun, interesting little things to look and buy while you're waiting in the long line to get breakfast. I've bought several cards and little gifts for people here. Though I have come here for breakfast, lunch and dinner, my favorite thing to come here for is breakfast. Be forewarned though, on weekend mornings it is ALWAYS packed. It is going to be LOUD and CROWDED and you are going to have to STAND and WAIT for a while. AKA- don't go here when you're hungover or bring a hungover individual because they will NOT enjoy it (too much hustle and bustle when you're feeling weak/sick). It reminds me of some cafes/groceries I've been to in Europe which I think makes me like it even more. All of the breakfast items are delicious. The commuter sandwich is yummy. I like it with avocado, lox, or turkey, it's good no matter which way you get it because of their amazing English muffins. The day breaker and eggs to order are other faves of mine. I like to snag a picnic table outside and eat out there. Their iced tea is also really good and they serve it with an orange slice instead of a lemon slice.. YUM. They have a great wine section too with lots of different options. And HUGE plus...they are always playing GREAT music....namely Minus the Bear...my favorite band!",1
There were only four people in the restaurant and we waited over 40 minutes for 2 gyro pitas. Slowest service I have ever encountered.  Unacceptable for a order at the counter type of restaurant.  The food was good but not worth the wait.  The staff did not appologize at all for the slow service or explain the delay. They really need to get their act together or this place will be out of business soon.,0
"By far the best pool party experience i have had. Cover was $20 but got in free. Cheap drinks for Vegas $7-10, booty full ladies all around with their tops off...cant get any better! But it did, one of my buddies is a big gambler so we got a bed with two bottles at no cost! only downside is our server was a lil \""""ditsy\"""" but in a sexy way.",1
"This is one our regular take out places after a long day at work. My favorite dish is the basil chicken. It can get rather spicy so I usually get a '3'.\n\nThe basil chicken is very flavorful and comes with white rice. It can easily be made into 2 meals and is very reasonable at ~$10. Their Kee Mao is also good.\n\nWhen I'm in the mood, I'll get their spring rolls which aren't too heavy but still filling. Their chicken satay is a good 'healthier' option but not as flavorful or filling as one might like!\n\nAsk for chili garlic sauce on the side if you want an extra kick. The staff is also very friendly and always greets you with a smile on their face.",1
"Shame on this company!\n\nIt is quite disappointing that this is one of the only options from the airport.  Had to deal with typical cab BS. Took one of the longer routes to get me home, thanks for going up the 51 to camelback so that we are now fighting all the lights along that road.  I knew the mileage was a small difference than the route I would have gone, so I begrudgingly kept my mouth shut.  But then, you tell me your credit card machine is conveniently broken, and you'll have to swipe my card manually- No sir, I am no dummy.  Gave my cash tip and went on my way.\n\nI kept a watchful eye on my checking account, and sure enough, this fella decided to bolster himself an little $3 extra to my final total.  I imagine something so nominal most people would not acknowledge, not I! Out of principle I disputed that charge and will stay away from this company in whatever way that I can. I recommend others do the same-",0
"The White Pizza is a must try!! It's one of the restaurant's customer favorites and it tastes amazing. The pizza has chicken, bacon, cheese, arugala, and an amazing garlic parmesan buttery sauce. It wasn't too rich at all and is something I've never tried before. Unfortunately I can't really say the same thing for their Hollywood Cobb salad which was very mediocre and nothing mind blowing. The atmosphere is great and is somewhere you can just sort of hang out. It has a relaxed feel to it and I really like the lighting and simple interior design. For a simple and fun date I recommend this place for the single guys out there. It's a loud and busy place but not to the point where you can't hear each other talking. Also, their red velvet cake is really good. The moist cake and the delectable cream cheese frosting blend together nicely to make a perfectly sweet dessert.",1
Two thumbs up!! I super recommend this clinic for any urgent care. Goodbye forever to UMC urgent care.....Welcome forever to Urgent Care Extra because they truly are the best clinic in town!,1
"I don't agree with the message of this man with the kiosk that doesn't like obama....but, i fully support his right to say what he wants, and to sell what he wants....\n\n\nshame on concord mills for not renewing this person's lease..... is he paying rent? is he paying taxes?.... let him sell what he wants.",0
"I used to hate getting my haircut, made me nervous. Now is nbd been coming here for years.  Super friendly staff, detailed oriented and they keep great track of notes from prior cuts.  Reasonable prices, not pushy on sales,  and a fun, relaxing atmosphere.  I would recommend.",1
"For the prices, you would think the menu wouldn't be printed with such an amateur and hideous font. Your typical \""""white people on vacation spending way too much cash on microwaved Applebee's style Italian\"""" place. Enjoy?",0
"Ich bin zur Zeit dienstlich in Karlsruhe und habe mich daher auf die Empfehlungen hier verlassen. \nWir waren zu dritt und haben einen Grillteller, einen Kebap Pide und einen Bauernsalat mit D\u00f6nerfleisch gegessen. \nAlle Gerichte haben sehr gut geschmeckt und auch der Preis geht absolut in Ordnung. \nIch kann hiermit alle vorherigen Empfehlungen nur best\u00e4tigen!",1
"First I should say I was not the customer. My buddy rented a Harley trike for 5 days. He prepaid for the rental thinking he would get a bike similar to the trike shown on the EagleRider website. When we arrived to pick up his ride and thought they were kidding when they showed him the trike. It was a black piece of crap sitting next to a good looking red trike. Again, we thought the rental guys were messing with my friend when they told hime the black one was for him.\n\nThe red one had just come in from a ride and had a clutch problem. I wish I had a close up photo to put on Yelp to show the trike he ended up with. We are all Harley owners and pride ourselves on keeping our bikes looking good and properly serviced. This trike was an embarrassment. The paint was scratched, the fenders were scraped and it looked like it had been cleaned with steel wool. It was a mess to look at. The switch for the  radio volume was missing and the CD player worked intermittently.\n\nThe EagleRider lot guy who checked out the bike said he thought this trike should not be in service but the manager did not really care. The good news was that we had no mechanical problems for our 5 day ride through the canyons of UT, NV and AZ. I would also say that the 2 wheel bikes on the lot looked to be in much better condition.\n\nIf you are renting a trike, make sure you know exactly what you are going to get before you pay for you rental.",0
"This was my first Off-the-Strip Hotel at Las Vegas. I normally have very big reservations staying in these types of joints because I am forced to drive around Vegas which I hate. \n\nResidents know that you NEVER take Las Vegas Blvd if you can't help it and so I have always stayed in Wynn, Belagio, Harrah's, Venetian, etc. But I have to admit The Platinum is AMAZING!\n\nI stayed here on August 17 to 19. The outside was a BLISTERING 114, so I stayed mostly in my hotel room until it was time to go out. One of the reasons I love this hotel so much was that you can fiddle with the AC settings to set the room to 60! \n\nI am a fan of the frost and I abhor heat. Most hotels you can only set the thermostat to say 66 - 64, but this was the first to set it to 60! I know this is a weird reason to love a hotel, but its mine! \n\nI make this claim right now that whenever I go to Vegas over summer, I will ALWAYS stay in The Platinum!\n\nThe rooms were all suite and they are ridiculously spacious; kitchen, living room,, even an open closet for washer and dryer. The kitchen is fully stocked with utensils and a full refrigerator. \n\nThe bedroom was huge and the bathroom had a big tub so my girl can soak in a few minutes.\n\nWhat I don't like was the size of the bed. For a room that big, the bed is a Queen that almost looked like a Full. The pillows were too fluffy to the point they weren't even there. Lastly they seriously need to upgrade their television in the bedroom.. I swear it was those old blocky 1980's CRT televisions.\n\nOverally the rate we paid was around $90. I highly recommend this hotel for the price and quality of room. Now just a word of warning, there is no self-parking it is valet only. The check-in process could be faster as well and there was some sort of mix-up that occurred on my credit card that made them lock me out of my room until I came downstairs to resolve it.\n\nEven with all that shenanigans, I would recommend this.",1
"Went for the Friday fish fry and opted to sit outside which was nice.  Three of us drinks which came lightning fast, then ordered fish and waited and waited and waited.  We also noticed most of the other tables had people looking like they too were wondering where the heck there dinner was.  When our dinners did come out, they were brought by servers, not our waitress.  The food wasn't warm, it was cool.  Fish should be piping hot and it was apparent this had been sitting for a long time to get this cool.  In defense of our waitress, she was working really a lot of tables and I'm not sure if it was her job to deliver the food.   When she asked how our dinner was and we told her it was cold (duh) she asked what she could do.  Well really, what could she do since we sure weren't going to wait another 40 min. for another meal.  She did take off our drinks - two root beers and a beer and while that was appreciated, it didn't make up for the lateness and cold presentation of our food.  There are so many great places to get a hot, tasty Friday fish that I would avoid the Dane.  By the way, the 2 eating next to us said their soup was also cold which they sent back and had to wait 10 min to get it returned to their table hot.  We used to come here frequently and had noticed a decline in the food and service but this time they blew it and I doubt we will be back.",0
"Take it from me folks, I know my candy and I know my candy stores. This one is the BOMB. There's a candy buffet - one price for filling up a bag with bulk candy, and the variety does NOT disappoint. MUCH better than the candy store in the Mirage. So if you went to the candy store in the Mirage, you silly thing, just walk across the street and hit It's Sugar in the Venetian. Not only do they have an amazing assortment of bulk candy for the eating, they've got giant candy bars, assorted candy novelties, and all sorts of interesting things to see. I came back here TWICE while in Vegas. OH, and very important - the candy is fresh. You won't get any stale or wet and clumpy gummi candy here, that's quite important.",1
"The Centennial Hills Anytime Fitness is now EXPRESS FITNESS. If you have a current membership, you have an option to stay with Anytime Fitness or go with the new EXPRESS FITNESS.  I personally encourage everyone to go with EXPRESS. \nWhy? Here are some reasons:\n\n1-This Express Fitness location is almost 12 times larger than the Summerlin Anytime Fitness(the next closest location), and it's about 6-7 times larger than even the larger Anytime locations.\n\n2-The owner(Stuart) is very hands on, and provides excellent customer service. I have never seen a living worker at any of the Anytime Fitness locations in the North West. \n\n3-Anytime Fitness locations have crappy equipment from the 1980s, and the damn access card reader always malfunctions and locks me out of the club.\n\n4-The most important reason to go with EXPRESS FITNESS: There are a ton of smoking hot chicks here. \n\nAs I write this review, I realize that I really gotta get back to the gym. I used to run 6-10 miles every  morning  and then go to the gym to workout for 2 more hours after work. My bodyfat used to hover around 4 to 6 percent. Now I gotta be somewhere in the 10% range and my 6 pack has turned into a piss awful 4-pack.  You yelpers might actually see me here every night for the next couple of months. Personally, I think you people should feel very privileged to meet me in person since I'm so f*cking awesome....",1
"Once you get past the arrogant staff, you will love the hip, contemporary place to grab cocktails at the otherwise 'touristy' Epi. Great tunes, great atmosphere. In good weather, the patio is stellar.",1
"Place was dead on a Saturday night at 7pm. Now I know why. The food was horribly overpriced and the portions are small. $14 for 6 little pieces of soy chicken, vegetables, and brown rice?? C'mon. Spent $33 on takeout for 3 small portion items. Ate them all then fell ill the rest of the night from heartburn, indigestion, and bloating. First and LAST time to The Fresh Mint! Change your menu and portions or be closed by this time next year.",0
"Holy cow.... I walked in to this specific office max looking for a few simple office items. When I began asking a member of the staff about a \""""top of the line binding machine\"""", his response was \""""it's ok, I don't think it will break on you but it's not a good one\"""". Last thing a sales person should ever tell a customer. I think the staff here needs refresher training in product knowledge and customer service skills. Oh well.... There's always stapled.",0
"Service was excellent! Food was not. Coffee was cold and metallic tasting, burgers had a weird taste. Nothing special with everything else we ordered.",0
"Caught a movie at this theater last night after the most amazing sushi ever.  Too bad the theater didn't really do much to keep the good times rolling.\n\n$21.50 for two tickets.  In Henderson.  Inside a low rent casino.  I don't get that, but movies are expensive, so whatever.  $12.50 for a \""""medium\"""" soda & a \""""medium\"""" popcorn.  I put these sizes in quotes because these are actually what a normal person would consider a large size.  Again, whatever.\n\nWe were 15 minutes early, so I assumed we would be able to score some decent seats.  As previously noted by Rachel S., there really is a giant, waste of space gap in the middle of the theater.  One can only assume this is the hot spot for handicapped folk to catch a flick, otherwise, I don't understand what the hell they are leaving that space seat free for.  Granted, the theater wasn't packed when we got there but almost every seat was taken in the upper deck of the theater, so we sat in a couple end seats and dealt with it.\n\nOne last note: Holy loud speakers.  They showed The Hangover Part II preview - which looked incredible, btw - and it had some rap music in it and my ears were going to blow out.  A little overkill; I'm happy our movie didn't have too much shoot-em-up action.\n\nAnd it wasn't just that the movie we saw, Limitless, was pure crap, either.  Bradley Cooper was hot enough to make it worth my while, but the theater was just OK.",0
"I used to buy everything from Lowes. Salt, filters, water heater, even got a $3500 french back door from them (which they also screwed up btw, but the contractor and myself managed to salvage the project with some artistic trim after a week of fighting with Lowes). Ordered carpet and pad for 3 rooms last month. Paid for their contractor to come out an measure. Went back to Lowes to pay, and asked them if they are sure they got enough carpet for 3 rooms. They said yes. Contractor called to schedule the installation apt, and I asked them if they are sure they have all the carpet they need for the 3 rooms, again yes. Installers show up, and they only have enough for 2 rooms...maybe. I went and took my own measurements, turns out the contractor was over-estimating the room size by 50%, and trying to charge me for it. ie, I had a 9.5' x 13' room. I understand they come in 12' rolls. Even at 12x13 its only 156 sq. ft. They were trying to charge me for 240 sq. ft. Complained to management at Lowes, they didnt want to hear it, and didnt seem to care. Got my money back without much of a fight, and since its their contractors ripping people off, I bumped them a Star. Yes, they are usually helpful, and knowledgeable, but that doesnt excuse ripping people off. Went across the street to HomeDepot, and was assured they dont do this. No problems with them. Im going back to Home Depot for my contractor work.  Buyer beware if you buy anything that isnt on Lowes shelves and requires contract work.",0
"i recently started running after having danced or swam for the rest of my athletic life.  the guy who helped me knew the implications of this on my legs and helped me find shoes that could compensate for uneven leg development.  he showed me some simple exercises to strengthen the muscles that the other sports never touched, and sent me on my way.\n\nbefore i went in, i was having very bad shin splints and on the verge of giving up running all together.  the shoes were exactly right - i have had NO shin splints since i switched - even when i was \""""breaking in new shoes\"""".  \n\nsome have commented on the price.  however, anywhere you look, running shoes and gear are expensive.  if you want to run in $15 shoes from walmart, you're going to feel it.  taking the time and money to get real running shoes will make the difference.\n\nthis is one of those few places where you leave (having spent more money than you planned on) and still feel like you can conquer the world.",1
"I've been coming to Chloe's Corner since it opened back in the day as \""""The Counter.\""""  It is probably one of my favorite lunch spots in the area.  It is quick, yet relaxed...and the food is perfect.  They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.  \n\nI usually always get the Classic grilled cheese along with a cup of their tomato soup.  I don't know what it is about this grilled cheese, because their really is nothing out of the ordinary about it, but damn they are so good.  Dip it in the tomato soup and it is a bit of heaven (or your childhood...).  When I feel like switching it up, I'll usually get the chinese chicken salad.  The chicken is shredded and the dressing (ginger-soy) is so delish....I usually end up ordering an extra side of the dressing because I like it so much.\n\nIf you are in the Kierland/Scottsdale Q area for lunch, do not hesitate one bit to come into Chloe's Corner for lunch.  It's quick, affordable, and tasty.",1
"In a service based business, good service is a must.  I forgot my coupon at home but didn't expect it to be a problem.  It was.  I get several a year mailed to me and there are always coupons available to print on line. Too bad.  No discount without a printed coupon.  So I drive home and get the coupon.  The coupon price is $16 - 24 depending on location.  Of course this location charges $24.  There is also a $10 fee for registering with them instead of at DMV.  After it was done the attendant forgot to give me my credit card back.  I forgot too and called from home to confirm it was there. Of course there was no answer. So then I drive back a third time within an hour to get it.   There are many, many smog stations in the valley.  I think I will take my business elsewhere for my other car.",0
Nice and clean. You can always find something at Target. The staff is very helfpul and friendly. I think during my trip I had three associates ask me if I needed any help. The cafe up front has a PizzaHut express as well as pretzels and Icees.,1
The staff is friendly and enthusiastic and they have a great selection of books. My only real complaint if that they close at 10 instead of 11. Great location and always plenty of parking.,1
i stopped coming her because im not a fan. the servers all have attitudes and the food isnt the best.,0
"Kind of under impressed. We've been here about a year ago and enjoyed it much more. We went for lunch. Beautiful setting and the service was good but slow. However we weren't in a hurry so it didn't matter.  My husband ordered the pulled pork gumbo with an egg and corn muffin. The presentation was beautiful and he thought it tastes great. I ordered the escarole salad with maple dressing, pomegranate seeds, candied pecans and goat cheese. Unfortunately the dressing made the lettuce look brown like old lettuce. Presentation boring. A couple of tiny pecan pieces and a few very small crumbles of goat cheese. Chicken or a LOT more cheese would have been a nice addition. This came with no bread so we ordered a \""""bread coarse\"""". The toasted bread was black on some pieces and the non-toasted bread was rather dry. For dessert we shared a brownie with cranberry ancho sauce. Presentation was nice. It came with a \""""scoop\"""" of vanilla bean gelato that was tablespoon size. The\nCranberry ancho sauce was very tasty and while the brownies tasted good they were really hard. Difficult to cut through with a knife. Go for the ambience but don't expect much from the food.",0
"I absolutely love this place! I've gotten everything from acrylic to gel to regular polish. When I got a regular polish mani with Henry, my nails didn't chip for at least a week and a half. Usually regular polish chips within a couple days! It is true that some Steelers go here. One time I sat right next to one in a pedicure chair. I also recommend Nancy because she is very personable and so sweet. She even has a great memory! I moved to NYC for a year and came back to Nails USA for the first time since I moved back to Pittsburgh and she remembered me...and my mom! They're a little more pricey than most places, but it's worth it. You'll have long lasting nails and a great experience if you go to Nails USA!!",1
"On our way to Mexico we decided to eat because we knew it would be hours before we could get a chance again.  We picked this place because it was a sports bar and it had a good menu selection.  All Sports TV, Drinks, and Food in one place....can't miss, right?\n\nI ordered Nachos and received a plate of the saltiest chips ever and the thinnest layer of scorched cheese.  So I have to assume the cheese was put on the chips and then micro-waved.  You know you have done this one at home.  Instead of microwaving for 45 seconds to melt the cheese you set the timer for four minutes longer than necessary.  Blech!  The other toppings barely sprinkled only the topmost layer of chips.  Not that it mattered as I had to push this dish away fairly untouched.  I could feel my feet instantly swelling from the sodium content.\n\nThis place gets a two star rating for the abundance of TV's and the Apple Wood Bacon they serve on their burgers.  Eat somewhere else and come here for the drinks and sports.",0
"There was an immediate welcoming spirit when we entered! Observed the staff to be extremely attentive. I went from left to right on the plate, so I could get to the risotto first, then the baby asparagus nestled beside a delicious Flat Iron steak. Leave your knife on the table. Easy parking and a great location also convince us of many returns to Taste of Dahntahn! SALUTE",1
"After being raided several times by Arpaio's posse, apparently Arpaio started hooking them up with tent city work furlough workers. \n\nI made a huge mistake of getting my oil changed there. Halfway into the change I asked them if they replace the oil filter (I shouldn't have assumed), he said no, but he JUST MIGHT have a matching oil filter that he could install for $30 bucks. What? He then tries to upsell me on an air filter, saying oil filter and air filter costs $150, but for me he'd do it for $100. I have no doubt in my mind this guy was going to try and pocket the cash.\n\nAvoid this place like the plague.",0
"Nice design and atmosphere.  Very mediocre service.  Extensive menu that gets your hopes up, but I've never really had anything very good there.  As I live nearby, I can't wait until they are replaced by something else.  It seems popular, but I think people are all pretending to like it.  It's far from a bad place, but it's not good enough to go to in my opinion.",0
Always mixing up my order and they aren't friendly about fixing it either. I actually drive farther to avoid this Starbucks even though it's on my way to the freeway. It used to be good but I think the good employees moved on. The Starbucks north of the 215 on Rainbow is way better.,0
Ok this really sucks to have to do this but yet again my order was horrible! This place is awesome 50% of the time but I'm sorry- for these prices & the simplicity of the dishes - the order should be perfect!\nToday is by far the worst it's been yet - everything is either undercooked or overcooked! Needless to say we won't be ordering from here anymore - such a shame,0
Looking for a church home and attended Mission last week. Heard the new Pastor. So disappointed that he attributed the growth of Mission to people inviting their friends...no mention of the Holy Spirit..didn't like the gimmick of the pizza cookie either. \nWhere have all the good exegesis churches gone??,0
"So my hair stylist moved to Hawaii and I desperately needed a hair cut. After reading the reviews I decided to give Hotbox a try. I called up and they were able to get me in same day, score. The lady on the phone wasn't overly friendly, but asked my price range which I definitely appreciated. I walked in about 10 minutes early and my stylist was waiting for me and took me in immediately. The place is very open and has a fun vibe and some disco music playing. She asked me what I wanted to do and I told her that I wanted to go shoulder length with maybe a little angling around my face. She was a little apprehensive at first because I was cutting 8 inches off, but I do this about every other year so I told her to go for it. She said she would add some layers too and it seemed like we were on the same page. So she shampooed and conditioned my hair and started cutting. She was friendly, but didn't make a ton of small talk so for the most part it was pretty quiet. She said that she would start with it a bit long and then cut it shorter if I wanted and I definitely appreciated the apprehensiveness to just hack it all off. Well, she ended up starting it off pretty short and just kept cutting from there. After she was done cutting, I asked her to straighten it for me. As she was blowdrying it she was making curls and said it would look really pretty that way, so I let her do it that way. When it was finished I hated it and it looked a little longer on one side, so I hoped it was just the curls and asked her to straighten it so I could really see the cut. Well she straightened it and I just wasn't sure, so I left. When I got home it was evident that it was longer on one side, by almost and inch, and the angling around my face was much longer on one side, in fact one side hit me under my chin and the other side hit me just above my jaw line...seriously!! I am pretty low maintenance when it comes to my hair, in fact I rarely get it cut more than twice a year and I am generally happy with whatever cut I get. In this case I am furious and devastated. I have a cut that is lopsided and the only way to fix it is to cut more hair, but I feel like I barely have any hair left! There are very few hairs on my head that are shoulder length, the majority are these tiny little layers. I look so masculine, almost like Peter Pan. It is definitely not cute and considering I have naturally curly hair it is almost worse curly! I seriously have never had a bad hair cut, this is my first time and I can't wait for it to grow out. I would not recommend this salon to anyone!",0
